FEATURES_TXT_BEGIN_0 0 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-18.4894 -23.2838 -6 3 -4.75501 -4.94794 -5.04368 -6.66 
-15.4775 -15.2801 -4 2 -11.9603 -9.06472 -6.43903 -1.80152 
-14.7741 -16.6934 -5 2 -8.70107 -9.35552 -6.52509 -7.92984 
-21.3311 -24.2797 -7 2 -4.03397 -0.64322 -4.57917 -4.31784 
-15.0422 -23.0244 -5 4 -8.44749 -6.26565 -6.43153 -5.16477 
-18.8537 -21.5056 -6 3 -3.83644 -17.056 -6.11898 -18.8692 
-16.6425 -17.0025 -4 4 -12.0794 -8.84202 -6.62683 -0.552096 
-23.0547 -26.5912 -5 4 -3.97197 -3.03706 -4.49581 -3.80042 
-20.7901 -22.3895 -6 5 -5.76141 -5.70352 -5.22593 -5.37905 
-17.5479 -18.423 -6 3 -5.90489 -5.85588 -6.18336 -8.06864 
-16.9087 -20.638 -6 2 -5.0283 -5.76792 -6.40785 -8.88961 
-21.0122 -24.838 -7 3 -2.38326 -0.643221 -5.12728 -4.31784 
-21.1279 -26.2429 -6 4 -5.00989 -4.72523 -5.34389 -5.41057 
-18.1351 -17.4944 -5 4 -8.62176 -8.84202 -6.62683 -4.90343 
-17.8228 -22.5647 -5 4 -8.76352 -5.86004 -6.35199 -3.70893 
-21.5555 -25.889 -6 4 -4.90508 -4.77942 -5.32897 -5.56539 
-20.7935 -22.3261 -7 3 -2.91726 -0.64322 -5.42122 -3.85412 
-10.9583 -17.78 -5 3 -11.3267 -3.80562 -8.0899 -0.345497 
-9.85958 -11.8353 -3 3 -15.0174 -9.62685 -9.08173 -1.58725 
-15.0954 -17.6374 -3 3 -14.7655 -9.40415 -7.83243 -0.337823 
-15.8498 -17.3181 -4 3 -10.2078 -6.42218 -7.43314 -3.49465 
-21.3949 -24.5708 -6 4 -6.9735 -6.83478 -5.87369 -6.0826 
-18.1368 -19.5987 -5 3 -8.69261 -8.1526 -6.86444 -7.6784 
-18.5446 -21.9792 -7 4 -5.20831 -8.84202 -6.62683 -11.0574 
-17.2395 -21.7285 -5 3 -9.65958 -7.3969 -7.07929 -5.86833 
-24.5408 -25.4361 -6 4 -4.93141 -4.80016 -5.22055 -5.48476 
-16.6787 -20.4676 -6 2 -4.88454 -4.80016 -7.21823 -5.48476 
-22.512 -22.5446 -5 4 -4.22393 -3.25977 -5.74511 -5.04985 
-19.5383 -23.6021 -8 4 -3.592 -8.84202 -6.62683 -15.13 
-16.588 -19.5229 -4 3 -11.3078 -9.40415 -7.83243 -4.68916 
-22.7677 -24.5097 -7 3 -2.00125 -0.643221 -5.70963 -3.85412 
-21.7383 -23.5409 -6 3 -5.96085 -5.9759 -6.25352 -7.69121 
-29.9843 -27.8289 -6 3 -0.348019 -0.676294 -4.03496 -5.68758 
-24.6889 -24.8842 -7 4 -4.33728 -0.420514 -5.27292 -3.24985 
-14.4647 -17.7418 -6 2 -9.69099 -10.3244 -8.3542 -10.7078 
-15.6785 -17.7674 -6 4 -8.43784 -7.22302 -8.01376 -7.0942 
-19.8611 -21.9941 -6 3 -6.54211 -7.20828 -6.99128 -8.99109 
-27.6556 -28.6788 -7 3 -4.49232 -7.59047 -5.02037 -9.75697 
-14.628 -18.7556 -7 3 -5.50133 -0.643221 -7.9416 -4.63749 
-23.7711 -22.2625 -5 2 -8.50268 -9.06472 -6.43903 -6.15286 
-22.5148 -22.5899 -5 2 -7.24608 -3.02309 -6.43903 -1.88465 
-23.0178 -23.9512 -7 2 -5.08923 -9.06472 -6.43903 -12.3068 
-21.5046 -24.3369 -6 6 -5.67532 -5.63317 -6.60714 -6.81922 
-23.024 -22.7451 -5 3 -7.61749 -5.36229 -6.42615 -5.27049 
-15.8039 -16.4315 -5 2 -12.4598 -5.41401 -8.3542 -1.8834 
-16.7226 -17.1897 -5 4 -8.57427 -6.418 -8.05554 -7.85437 
-15.2778 -18.5763 -7 3 -5.16954 -0.643221 -7.98812 -5.66366 
-20.638 -21.2449 -7 3 -4.774 -0.64322 -6.80751 -3.85412 
-17.3142 -24.9718 -5 5 -8.36139 -6.1953 -7.81274 -6.60494 
-22.501 -24.4407 -10 2 -3.50682 -9.06472 -6.43903 -21.6989 
-22.5022 -23.4448 -6 3 -7.02336 -0.98264 -6.47852 -3.03558 
-26.3442 -29.6809 -7 4 -2.63814 -0.420514 -5.42749 -3.06841 
-21.9133 -25.5448 -10 4 -3.6259 -8.84202 -6.62683 -20.4495 
-24.1681 -24.9536 -7 2 -2.97758 -5.91078 -6.24533 -14.5527 
-15.8712 -23.1761 -6 3 -7.94241 -0.98264 -8.17791 -3.17379 
-20.7791 -24.8851 -7 4 -5.25633 -0.420514 -6.97231 -3.38806 
-24.1295 -25.042 -9 2 -3.50682 -9.06472 -6.43903 -18.3328 
-14.386 -15.3634 -4 3 -14.6833 -9.65076 -9.36886 -4.85901 
-18.3468 -19.3464 -6 3 -8.42846 -8.19959 -8.12927 -9.79137 
-25.5518 -27.8834 -6 4 -4.79905 -4.75831 -6.04289 -9.19747 
-25.7384 -27.5296 -6 4 -4.69424 -4.8125 -6.02797 -9.35229 
-23.5222 -25.7664 -6 3 -5.28319 -5.54521 -6.70807 -7.64019 
-19.5365 -24.0413 -6 3 -7.89439 -9.40415 -7.83243 -10.8431 
-23.2977 -23.7322 -7 2 -5.33247 -0.643219 -6.56244 -4.89287 
-21.9637 -23.7586 -7 3 -3.39444 -0.643221 -6.87375 -4.89287 
-28.7176 -38.6829 -9 3 -1.1037 -7.59047 -5.02037 -16.067 
-26.7273 -28.1151 -7 2 -4.07004 -0.64322 -5.7088 -3.85413 
-22.7294 -25.1543 -7 3 -5.91249 -0.643221 -6.71515 -3.76498 
-21.2327 -25.1576 -6 5 -5.5183 -5.66624 -7.23753 -10.6061 
-11.0378 -12.616 -4 3 -15.1291 -5.97614 -10.2264 -1.66913 
-15.6612 -15.2347 -5 3 -11.1239 -7.78514 -9.21936 -6.87993 
-20.8722 -22.3501 -6 4 -9.41444 -9.35439 -7.85961 -8.14412 
-29.0742 -39.3167 -10 3 -0.122869 -7.59047 -5.02037 -19.5289 
-21.9439 -23.0553 -7 3 -4.96935 -0.643221 -7.19675 -1.91797 
-11.2838 -22.3924 -4 4 -14.9163 -5.75343 -9.98359 -0.4197 
-18.7635 -19.8016 -7 3 -5.70018 -0.643221 -7.9416 -5.06243 
-27.022 -28.3223 -7 6 -2.68769 -0.420514 -5.845 -2.6047 
-10.4219 -13.353 -4 3 -15.4073 -13.4236 -10.9155 -6.71566 
-20.2564 -20.6714 -7 2 -6.44862 -0.643219 -7.66106 -4.31783 
-25.4921 -28.0924 -6 4 -6.21574 -5.75319 -6.55373 -6.44178 
-17.567 -22.6235 -8 2 -5.58868 -5.41401 -8.3542 -12.3887 
-22.348 -21.0928 -6 4 -5.58665 -1.20535 -7.2934 -3.63985 
-31.5079 -34.87 -8 3 -1.1037 -7.59047 -5.02037 -13.6498 
-27.1623 -29.0461 -7 4 -2.25613 -0.420514 -6.00985 -2.60469 
-22.8315 -28.9573 -6 5 -5.37377 -0.98264 -7.0506 -2.39042 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 17 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-54.8852 -64.2105 -60 10 -4.57824 -10.9199 -0.0384799 -5.26761 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 18 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-66.6903 -69.0941 -50 8 -2.13738 -2.63383 -0.00362959 -2.46609 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 19 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-44.3362 -59.4328 -41 7 -0.722275 -1.67099 -0.0127388 -2.31086 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 20 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-56.3974 -65.3607 -23 7 -1.46558 -0.974943 -0.0670313 -1.00269 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 21 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-64.7444 -63.5952 -54 9 -0.981228 -3.27592 0 -4.25292 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 22 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-38.5007 -54.1309 -18 4 -0.382992 -0.75128 0 -0.723561 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 23 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-42.3163 -62.4591 -42 7 -2.59697 -4.14243 -0.0029634 -7.55178 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 24 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-68.157 -74.0234 -69 11 -2.72597 -2.58285 -0.025205 -4.63521 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 25 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-29.6663 -58.0777 -29 5 -0.762139 -5.5789 -0.809287 -6.70561 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 26 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-32.7176 -64.6634 -29 5 -1.85601 -7.73024 0 -8.45088 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 27 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-44.5339 -56.7241 -44 7 -6.85259 -6.90236 -0.00858374 -3.66892 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 28 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-37.0787 -56.7474 -30 5 -0.303681 -1.71881 -0.0183572 -1.67836 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 29 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-50.9251 -44.3063 -42 8 -4.81563 -14.6332 -0.0186873 -4.46149 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 30 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-39.3759 -31.6182 -35 6 -3.06051 -4.24864 -0.00891661 -3.25626 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 31 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-21.8722 -26.6971 -21 3 -0.241678 -0.796757 -0.00339577 -1.11179 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 32 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-52.4976 -52.0627 -53 8 -0.924409 -2.06501 -0.0134835 -3.08336 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 33 100 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-6.61229 -14.8832 -7 1 0 -0.46426 0 -0.501068 
-18.8155 -22.6845 -8 2 -3.23414 -0.46426 -2.70805 -3.09966 
-16.394 -18.8512 -6 4 -6.59993 -4.6304 -4.10396 -0.480635 
-19.6144 -19.9644 -7 3 -5.8857 -5.74727 -4.28568 -5.22886 
-19.6337 -23.2107 -7 3 -5.9171 -6.22183 -4.47047 -4.89852 
-31.7983 -30.2352 -7 3 -0.440811 -0.686967 -1.55325 -1.7505 
-15.4593 -17.766 -8 2 -4.03599 -0.46426 -5.72715 -2.45451 
-16.2608 -20.2573 -7 3 -6.93108 -7.1315 -5.84979 -6.20685 
-24.9347 -27.6945 -7 3 -2.66253 -2.51868 -3.46768 -3.8645 
-13.9855 -16.5496 -8 3 -4.89576 -0.46426 -6.59645 -2.45451 
-20.178 -22.9418 -7 3 -6.20642 -6.87852 -5.41941 -5.93241 
-24.5281 -28.7051 -8 2 -1.85969 -0.46426 -4.01616 -2.4545 
-18.7926 -23.2924 -8 3 -3.4647 -0.464259 -5.82239 -2.91822 
-19.0797 -22.5525 -8 3 -2.40536 -0.464261 -5.99043 -0.521504 
-16.2332 -19.0277 -7 3 -8.3279 -8.2876 -7.25323 -7.41074 
-20.4126 -22.1979 -7 3 -8.19622 -13.5706 -6.68357 -12.1385 
-25.5204 -24.571 -6 3 -8.4194 -3.84937 -5.26459 -0.195306 
-20.381 -23.2626 -8 3 -5.79396 -0.46426 -6.15462 -2.36537 
-15.8198 -18.9327 -6 2 -11.1799 -5.10868 -7.7339 -0.465611 
-23.8563 -22.7497 -8 4 -2.73257 -5.74727 -5.64595 -10.0385 
-21.4938 -20.9293 -8 3 -7.50881 -13.5706 -6.68357 -15.1627 
-30.6906 -29.0464 -7 3 -0.490998 -0.497334 -3.88825 -4.28796 
-24.6968 -27.057 -8 2 -4.22304 -0.46426 -5.273 -3.86712 
-21.6493 -24.2085 -8 2 -4.4657 -0.464259 -6.12447 -3.52522 
-22.8836 -24.7986 -8 2 -3.45546 -2.51868 -6.07011 -5.81794 
-19.13 -22.3709 -11 3 -0.265296 -0.464261 -6.68357 -10.236 
-24.9752 -29.7351 -10 2 -2.09779 -0.46426 -5.273 -7.88899 
-26.7022 -25.419 -7 3 -7.4111 -8.68925 -5.67005 -7.86022 
-25.9211 -28.2666 -9 2 -2.65741 -0.46426 -5.273 -6.60392 
-21.7439 -23.8675 -7 3 -9.71506 -4.6304 -6.74223 -3.07922 
-24.4831 -25.2033 -8 4 -3.64359 -0.46426 -5.84204 -3.49326 
-26.6381 -29.6548 -9 2 -3.38564 -0.46426 -5.273 -5.2904 
-24.7105 -25.0023 -8 4 -3.21862 -0.46426 -6.03128 -0.526546 
-19.3055 -23.0285 -8 3 -7.77744 -8.2876 -7.5897 -10.4349 
-21.4817 -22.4807 -8 4 -8.93767 -5.74727 -6.99523 -7.82744 
-27.0058 -29.7598 -10 2 -2.50326 -0.46426 -5.273 -8.55735 
-27.9083 -29.7306 -8 2 -3.54471 -0.46426 -5.273 -3.4261 
-20.5667 -23.5756 -7 3 -7.30843 -7.48849 -7.4874 -7.81622 
-19.8547 -23.5252 -8 3 -5.07672 -0.464259 -7.35387 -2.4545 
-23.907 -25.5341 -8 3 -3.70499 -0.46426 -6.39578 -2.91822 
-22.4259 -24.6912 -10 3 -1.65159 -0.464261 -6.68357 -7.31099 
-16.285 -18.8431 -8 2 -6.3233 -0.46426 -8.44663 -3.23787 
-20.7246 -21.2905 -6 2 -8.42239 -2.84413 -7.6708 -0.485039 
-22.2703 -33.2667 -10 3 -0.656149 -0.46426 -6.52499 -8.67539 
-26.6486 -26.1091 -8 3 -5.58345 -8.68925 -6.3632 -9.81365 
-18.9214 -22.1492 -7 2 -8.19895 -9.61209 -8.42705 -9.20283 
-31.4546 -29.6254 -7 3 -4.63599 -4.8439 -5.15725 -5.33457 
-24.0183 -29.4538 -9 3 -0.776293 -0.46426 -6.52499 -6.25824 
-28.3658 -29.5201 -8 4 -3.06904 -0.464261 -5.64595 -2.45451 
-25.0522 -28.8169 -8 3 -4.70141 -0.46426 -6.3632 -4.30747 
-16.072 -20.1623 -7 2 -9.24001 -10.9104 -9.28024 -10.3546 
-30.3707 -29.9172 -6 4 -6.92173 -4.85311 -5.58743 -1.73006 
-23.6206 -23.6327 -8 2 -4.43214 -0.464259 -6.97765 -3.09966 
-16.0135 -24.0615 -7 3 -10.0284 -10.323 -9.19914 -9.66239 
-29.5989 -28.1745 -7 5 -6.14434 -5.96998 -5.84043 -6.47828 
-20.2457 -23.9732 -7 3 -4.55792 -4.92542 -8.04702 -8.50937 
-23.3329 -33.9005 -11 3 -0.173297 -0.46426 -6.52499 -12.1373 
-25.2505 -29.171 -8 2 -3.23054 -0.464259 -6.63529 -3.52522 
-21.3233 -27.9896 -7 3 -5.13229 -5.41747 -7.82387 -8.28641 
-22.9904 -23.6905 -8 4 -4.87002 -0.46426 -7.41757 -2.36537 
-22.6319 -25.2539 -8 2 -4.33423 -0.46426 -7.48319 -3.52522 
-27.8466 -30.2108 -8 4 -5.7145 -2.51868 -6.17724 -6.46309 
-22.984 -24.3419 -6 2 -8.75693 -2.84413 -7.7339 -0.48504 
-25.1368 -26.4222 -8 3 -4.96091 -0.464259 -6.90901 -3.23787 
-23.977 -26.6183 -7 3 -6.36481 -6.26742 -7.4874 -7.69854 
-22.8186 -24.7986 -7 3 -7.46706 -7.40138 -8.01098 -8.32364 
-26.3948 -27.9336 -9 3 -4.4994 -0.464261 -6.68357 -4.3188 
-19.7027 -24.5195 -8 3 -4.47661 -0.464259 -8.3347 -4.74602 
-24.4213 -25.2827 -7 3 -9.11902 -9.39813 -7.7963 -7.99393 
-17.9881 -22.8947 -8 2 -6.15982 -0.46426 -8.85114 -3.23787 
-28.5903 -29.629 -8 3 -3.52192 -0.686967 -6.2457 -4.16765 
-23.9457 -28.9863 -8 2 -4.88332 -0.464259 -7.32844 -3.23787 
-27.4589 -30.7308 -9 3 -4.21342 -0.46426 -6.3632 -6.72462 
-31.5433 -30.3587 -7 4 -6.29221 -6.44454 -6.00293 -6.14795 
-21.0119 -25.2041 -8 2 -5.45207 -5.10868 -8.42705 -8.51696 
-31.792 -33.4587 -11 2 -1.81011 -0.46426 -5.273 -12.3203 
-19.8815 -21.2315 -8 3 -7.62053 -0.464259 -8.61711 -3.66282 
-27.4557 -28.8559 -8 3 -2.74672 -0.464259 -6.74648 -3.49326 
-27.3317 -27.7841 -8 4 -5.32212 -0.46426 -6.81144 -2.45451 
-24.4077 -41.8498 -13 3 -0.173297 -0.46426 -6.52499 -17.4727 
-25.2357 -30.0557 -8 2 -2.41624 -0.464259 -7.32844 -4.61306 
-24.762 -25.9633 -7 3 -8.14242 -7.26676 -7.95046 -6.94401 
-18.9758 -22.365 -7 3 -9.01094 -9.35884 -9.43331 -9.89535 
-22.2998 -23.007 -7 5 -12.1368 -11.5048 -8.74502 -9.62631 
-19.14 -18.5897 -7 4 -11.4159 -12.1615 -9.67523 -10.6602 
-19.8502 -22.7314 -8 3 -5.91737 -0.46426 -8.79368 -3.09966 
