FEATURES_TXT_BEGIN_0 0 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-40.5513 -51.2315 -32 5 -0.0472532 -1.19118 0 -1.76944 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 1 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-35.6514 -30.0592 -21 4 -0.0449566 -1.00174 -0.532745 -1.75886 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 2 2 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-26.3812 -29.0202 -25 4 -0.582305 -0.862696 -0.160881 -4.29356 
-30.3552 -32.7904 -24 4 -0.236589 -0.862695 -0.155384 -1.8764 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 3 2 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-64.3291 -88.782 -37 8 -1.8859 -1.55212 -0.194814 -5.67206 
-64.8959 -98.3811 -37 7 -1.74005 -1.51904 -0.0277598 -1.88516 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 4 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-75.7792 -99.6289 -60 11 -1.38698 -8.9384 -0.0274029 -10.5027 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 5 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-62.6513 -69.2441 -35 7 -2.56195 -11.3622 -0.372327 -5.58017 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 6 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-40.1579 -61.2212 -48 8 -0.515848 -5.63542 -0.128456 -4.42434 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 7 15 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-15.294 -13.3915 -9 2 -1.67196 -0.992967 0 -0.479157 
-18.3526 -19.5834 -10 2 -0.0450737 -0.430839 -0.923577 -0.693429 
-17.8924 -20.0757 -10 2 -2.53297 -5.55553 -3.58352 -7.68236 
-12.9556 -14.7026 -11 2 -4.78471 -0.430839 -6.2691 -4.4564 
-18.4248 -24.0017 -11 3 -1.45423 -4.78975 -5.80315 -8.02471 
-18.2658 -18.553 -12 3 -2.98939 -0.43084 -6.06416 -8.89622 
-22.927 -23.5156 -11 3 -1.59458 -0.430839 -6.12704 -2.64686 
-22.3641 -25.8286 -11 3 -2.29502 -0.430839 -4.9457 -0.713543 
-18.5379 -20.7628 -10 3 -4.55094 -4.78975 -5.04101 -5.60756 
-23.5163 -25.1129 -11 4 -2.30029 -0.430839 -5.14875 -3.11058 
-19.7685 -24.6457 -10 3 -4.16228 -5.63726 -4.1197 -7.3406 
-21.4961 -23.042 -11 3 -2.85519 -0.430839 -7.7962 -4.11832 
-19.7201 -24.1641 -10 3 -4.18426 -4.73556 -5.14637 -5.45274 
-21.2781 -21.7667 -11 4 -3.31147 -0.430839 -6.89523 -3.68562 
-22.7603 -26.4098 -11 3 -2.37052 -0.430839 -8.4422 -3.29202 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 8 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-12.8095 -18.8544 -15 3 -0.152713 -0.565152 -0.0207876 -0.572893 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 9 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-31.8739 -40.2349 -38 7 -0.415094 -1.52361 -0.0959617 -2.16119 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 10 2 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-105.575 -111.971 -91 16 -1.34365 -12.2085 -0.855133 -13.3083 
-107.618 -116.217 -91 16 -1.34016 -5.54125 -0.161986 -7.60253 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 11 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-55.9566 -63.9674 -44 8 -0.744359 -3.19455 -0.06389 -2.23127 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 12 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-40.7364 -42.1391 -30 7 -1.52529 -12.097 -0.137354 -14.4003 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 13 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-133.458 -226.162 -113 20 -8.8566 -13.2761 -0.49994 -11.9727 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 14 2 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-26.0448 -40.0702 -14 3 -0.125163 -0.740521 0 -0.98581 
-27.992 -38.1089 -13 4 -0.845919 -1.30265 -0.882579 -0.771536 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 15 1 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-42.7222 -53.1661 -33 6 -1.68108 -2.32644 -0.0140847 -1.90252 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 16 100 8 LM0_0 LM1_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-10.3492 -14.8508 -6 1 -0.127833 -0.643221 0 -1.90069 
-15.8478 -15.3104 -5 2 -2.91547 -1.20535 -1.27263 -1.68641 
-21.4852 -23.2881 -6 3 -0.427671 -0.420514 -0.650638 -0.65126 
-17.2947 -23.923 -5 3 -3.17035 -0.98264 -1.57285 -0.436987 
-25.9091 -24.9286 -6 3 -0.216828 -0.453587 -1.34964 -4.43816 
-18.5981 -18.4849 -6 3 -2.59379 -10.2851 -3.22861 -11.5426 
-17.3486 -18.2532 -6 3 -3.9147 -5.92623 -4.38409 -6.62847 
-18.0601 -18.5016 -6 3 -3.81221 -5.00213 -4.65591 -6.81482 
-24.6018 -25.9562 -6 4 -1.22929 -2.47494 -3.5736 -4.01469 
-22.7677 -24.5097 -7 2 -1.67755 -0.643221 -6.10557 -3.85412 
-25.7663 -26.7209 -6 3 -1.16681 -2.69764 -3.10241 -5.26411 
-21.0122 -24.838 -7 3 -2.38326 -0.643221 -5.12728 -4.31784 
-20.7936 -22.3261 -7 4 -2.56861 -0.64322 -5.6572 -3.85412 
-17.0406 -19.2154 -6 3 -4.57722 -7.59047 -5.02037 -7.89267 
-24.362 -25.5636 -5 3 -2.95951 -1.01571 -2.27185 -4.22388 
-16.6787 -20.4676 -6 2 -4.88454 -4.80016 -7.21823 -5.48476 
-16.9087 -20.638 -6 2 -5.0283 -5.76792 -6.40785 -8.88961 
-29.9843 -27.8289 -6 3 -0.348019 -0.676294 -4.03496 -5.68758 
-22.688 -29.1072 -8 2 -0.820981 -0.643221 -10.3397 -7.34198 
-18.4894 -23.2838 -6 3 -4.75501 -4.94794 -5.04368 -6.66 
-21.3311 -24.2797 -7 2 -4.03397 -0.64322 -4.57917 -4.31784 
